Time engk1       engi1       pres500     pres1600    pres2800    pres3900    
  0.1768E-03  0.3408E+00  0.4367E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1775E-03  0.3413E+00  0.4367E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1782E-03  0.3425E+00  0.4367E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1789E-03  0.3447E+00  0.4367E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1797E-03  0.3460E+00  0.4367E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1804E-03  0.3479E+00  0.4367E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1811E-03  0.3497E+00  0.4367E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1818E-03  0.3522E+00  0.4367E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1825E-03  0.3536E+00  0.4367E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1833E-03  0.3541E+00  0.4367E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1840E-03  0.3543E+00  0.4367E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1847E-03  0.3553E+00  0.4367E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1854E-03  0.3572E+00  0.4367E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1861E-03  0.3601E+00  0.4367E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1869E-03  0.3621E+00  0.4367E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1876E-03  0.3636E+00  0.4367E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1883E-03  0.3661E+00  0.4367E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1890E-03  0.3692E+00  0.4367E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1898E-03  0.3714E+00  0.4367E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1905E-03  0.3729E+00  0.4367E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1912E-03  0.3743E+00  0.4367E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1919E-03  0.3763E+00  0.4367E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1926E-03  0.3794E+00  0.4367E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1934E-03  0.3831E+00  0.4367E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1941E-03  0.3842E+00  0.4367E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1948E-03  0.3849E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1955E-03  0.3867E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1962E-03  0.3893E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1970E-03  0.3904E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1977E-03  0.3901E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1984E-03  0.3909E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1991E-03  0.3925E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1999E-03  0.3951E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2006E-03  0.3969E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2013E-03  0.3978E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2020E-03  0.3998E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2027E-03  0.4019E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2035E-03  0.4045E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2042E-03  0.4066E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2049E-03  0.4070E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2056E-03  0.4088E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2063E-03  0.4116E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2071E-03  0.4141E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2078E-03  0.4166E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2085E-03  0.4186E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2092E-03  0.4208E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2100E-03  0.4243E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2107E-03  0.4286E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2114E-03  0.4313E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2121E-03  0.4329E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2128E-03  0.4351E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2136E-03  0.4353E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2143E-03  0.4359E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2150E-03  0.4378E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2157E-03  0.4383E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2165E-03  0.4389E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2172E-03  0.4401E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2179E-03  0.4421E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2186E-03  0.4430E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2193E-03  0.4424E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2201E-03  0.4418E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2208E-03  0.4407E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2215E-03  0.4405E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2222E-03  0.4413E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2229E-03  0.4413E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2237E-03  0.4423E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2244E-03  0.4436E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2251E-03  0.4457E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2258E-03  0.4467E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2266E-03  0.4465E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2273E-03  0.4464E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2280E-03  0.4475E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2287E-03  0.4499E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2294E-03  0.4536E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2302E-03  0.4558E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2309E-03  0.4593E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2316E-03  0.4639E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2323E-03  0.4698E+00  0.4366E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2330E-03  0.4748E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2338E-03  0.4751E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2345E-03  0.4751E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2352E-03  0.4758E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2359E-03  0.4766E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2367E-03  0.4783E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2374E-03  0.4773E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2381E-03  0.4775E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2388E-03  0.4786E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2395E-03  0.4807E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2403E-03  0.4819E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2410E-03  0.4807E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2417E-03  0.4795E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2424E-03  0.4794E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2431E-03  0.4804E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2439E-03  0.4825E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2446E-03  0.4839E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2453E-03  0.4864E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2460E-03  0.4900E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2468E-03  0.4942E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2475E-03  0.4964E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2482E-03  0.4961E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2489E-03  0.4968E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2496E-03  0.4985E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2504E-03  0.5012E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2511E-03  0.5049E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2518E-03  0.5078E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2525E-03  0.5112E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2532E-03  0.5155E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2540E-03  0.5196E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2547E-03  0.5207E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2554E-03  0.5212E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2561E-03  0.5226E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2569E-03  0.5249E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2576E-03  0.5282E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2583E-03  0.5323E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2590E-03  0.5346E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2597E-03  0.5378E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2605E-03  0.5397E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2612E-03  0.5425E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2619E-03  0.5415E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2626E-03  0.5402E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2633E-03  0.5400E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2641E-03  0.5407E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2648E-03  0.5425E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2655E-03  0.5453E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2662E-03  0.5464E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2670E-03  0.5484E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2677E-03  0.5506E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2684E-03  0.5537E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2691E-03  0.5531E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2698E-03  0.5524E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2706E-03  0.5522E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2713E-03  0.5533E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2720E-03  0.5557E+00  0.4365E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2727E-03  0.5594E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2734E-03  0.5611E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2742E-03  0.5639E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2749E-03  0.5671E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2756E-03  0.5713E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2763E-03  0.5716E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2771E-03  0.5718E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2778E-03  0.5731E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2785E-03  0.5756E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2792E-03  0.5792E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2799E-03  0.5830E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2807E-03  0.5838E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2814E-03  0.5851E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2821E-03  0.5873E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2828E-03  0.5906E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2835E-03  0.5906E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2843E-03  0.5903E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2850E-03  0.5891E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2857E-03  0.5890E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2864E-03  0.5889E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2872E-03  0.5900E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2879E-03  0.5904E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2886E-03  0.5917E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2893E-03  0.5929E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2900E-03  0.5944E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2908E-03  0.5933E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2915E-03  0.5920E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2922E-03  0.5923E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2929E-03  0.5930E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2937E-03  0.5952E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2944E-03  0.5990E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2951E-03  0.6011E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2958E-03  0.6039E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2965E-03  0.6083E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2973E-03  0.6131E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2980E-03  0.6155E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2987E-03  0.6181E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.2994E-03  0.6204E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3001E-03  0.6226E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3009E-03  0.6263E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3016E-03  0.6278E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3023E-03  0.6286E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3030E-03  0.6307E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3038E-03  0.6340E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3045E-03  0.6365E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3052E-03  0.6363E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3059E-03  0.6360E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3066E-03  0.6356E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3074E-03  0.6353E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3081E-03  0.6361E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3088E-03  0.6380E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3095E-03  0.6392E+00  0.4364E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3102E-03  0.6416E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3110E-03  0.6450E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3117E-03  0.6484E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3124E-03  0.6488E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3131E-03  0.6479E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3139E-03  0.6469E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3146E-03  0.6469E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3153E-03  0.6481E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3160E-03  0.6503E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3167E-03  0.6515E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3175E-03  0.6540E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3182E-03  0.6573E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3189E-03  0.6605E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3196E-03  0.6609E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3203E-03  0.6601E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3211E-03  0.6601E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3218E-03  0.6611E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3225E-03  0.6634E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3232E-03  0.6660E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3240E-03  0.6680E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3247E-03  0.6699E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3254E-03  0.6720E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3261E-03  0.6741E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3268E-03  0.6738E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3276E-03  0.6726E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3283E-03  0.6722E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3290E-03  0.6728E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3297E-03  0.6750E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3304E-03  0.6775E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3312E-03  0.6789E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3319E-03  0.6804E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3326E-03  0.6816E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3333E-03  0.6838E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3341E-03  0.6834E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3348E-03  0.6829E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3355E-03  0.6837E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3362E-03  0.6850E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3369E-03  0.6879E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3377E-03  0.6912E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3384E-03  0.6929E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3391E-03  0.6947E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3398E-03  0.6961E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3405E-03  0.6988E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3413E-03  0.6984E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3420E-03  0.6975E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3427E-03  0.6981E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3434E-03  0.6999E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3442E-03  0.7029E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3449E-03  0.7061E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3456E-03  0.7086E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3463E-03  0.7124E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3470E-03  0.7157E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3478E-03  0.7189E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3485E-03  0.7205E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3492E-03  0.7209E+00  0.4363E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3499E-03  0.7226E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3506E-03  0.7256E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3514E-03  0.7282E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3521E-03  0.7314E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3528E-03  0.7338E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
