  0.3752E-04  0.1372E-03  0.0000E+00  0.0000E+00
  0.3824E-04  0.1398E-03  0.0000E+00  0.0000E+00
  0.3896E-04  0.1423E-03  0.0000E+00  0.0000E+00
  0.3968E-04  0.1448E-03  0.0000E+00  0.0000E+00
  0.4040E-04  0.1473E-03  0.0000E+00  0.0000E+00
  0.4113E-04  0.1498E-03  0.0000E+00  0.0000E+00
  0.4185E-04  0.1522E-03  0.0000E+00  0.0000E+00
  0.4257E-04  0.1547E-03  0.0000E+00  0.0000E+00
  0.4329E-04  0.1571E-03  0.0000E+00  0.0000E+00
  0.4401E-04  0.1596E-03  0.0000E+00  0.0000E+00
  0.4473E-04  0.1620E-03  0.0000E+00  0.0000E+00
  0.4545E-04  0.1644E-03  0.0000E+00  0.0000E+00
  0.4618E-04  0.1668E-03  0.0000E+00  0.0000E+00
  0.4690E-04  0.1692E-03  0.0000E+00  0.0000E+00
  0.4762E-04  0.1715E-03  0.0000E+00  0.0000E+00
  0.4834E-04  0.1739E-03  0.0000E+00  0.0000E+00
  0.4906E-04  0.1762E-03  0.0000E+00  0.0000E+00
  0.4978E-04  0.1785E-03  0.0000E+00  0.0000E+00
  0.5051E-04  0.1808E-03  0.0000E+00  0.0000E+00
  0.5123E-04  0.1831E-03  0.0000E+00  0.0000E+00
  0.5195E-04  0.1853E-03  0.0000E+00  0.0000E+00
  0.5267E-04  0.1875E-03  0.0000E+00  0.0000E+00
  0.5339E-04  0.1897E-03  0.0000E+00  0.0000E+00
  0.5411E-04  0.1919E-03  0.0000E+00  0.0000E+00
  0.5483E-04  0.1941E-03  0.0000E+00  0.0000E+00
  0.5556E-04  0.1963E-03  0.0000E+00  0.0000E+00
  0.5628E-04  0.1984E-03  0.0000E+00  0.0000E+00
  0.5700E-04  0.2005E-03  0.0000E+00  0.0000E+00
  0.5772E-04  0.2026E-03  0.0000E+00  0.0000E+00
  0.5844E-04  0.2047E-03  0.0000E+00  0.0000E+00
  0.5916E-04  0.2068E-03  0.0000E+00  0.0000E+00
  0.5988E-04  0.2088E-03  0.0000E+00  0.0000E+00
  0.6061E-04  0.2109E-03  0.0000E+00  0.0000E+00
  0.6133E-04  0.2129E-03  0.0000E+00  0.0000E+00
  0.6205E-04  0.2150E-03  0.0000E+00  0.0000E+00
  0.6277E-04  0.2170E-03  0.0000E+00  0.0000E+00
  0.6349E-04  0.2190E-03  0.0000E+00  0.0000E+00
  0.6421E-04  0.2210E-03  0.0000E+00  0.0000E+00
  0.6494E-04  0.2230E-03  0.0000E+00  0.0000E+00
  0.6566E-04  0.2250E-03  0.0000E+00  0.0000E+00
  0.6638E-04  0.2270E-03  0.0000E+00  0.0000E+00
  0.6710E-04  0.2290E-03  0.0000E+00  0.0000E+00
  0.6782E-04  0.2310E-03  0.0000E+00  0.0000E+00
  0.6854E-04  0.2330E-03  0.0000E+00  0.0000E+00
  0.6926E-04  0.2349E-03  0.0000E+00  0.0000E+00
  0.6999E-04  0.2369E-03  0.0000E+00  0.0000E+00
  0.7071E-04  0.2389E-03  0.0000E+00  0.0000E+00
  0.7143E-04  0.2409E-03  0.0000E+00  0.0000E+00
  0.7215E-04  0.2429E-03  0.0000E+00  0.0000E+00
  0.7287E-04  0.2449E-03  0.0000E+00  0.0000E+00
  0.7359E-04  0.2469E-03  0.0000E+00  0.0000E+00
  0.7431E-04  0.2490E-03  0.0000E+00  0.0000E+00
  0.7504E-04  0.2510E-03  0.0000E+00  0.0000E+00
  0.7576E-04  0.2530E-03  0.0000E+00  0.0000E+00
  0.7648E-04  0.2551E-03  0.0000E+00  0.0000E+00
  0.7720E-04  0.2571E-03  0.0000E+00  0.0000E+00
  0.7792E-04  0.2592E-03  0.0000E+00  0.0000E+00
  0.7864E-04  0.2612E-03  0.0000E+00  0.0000E+00
  0.7937E-04  0.2633E-03  0.0000E+00  0.0000E+00
  0.8009E-04  0.2654E-03  0.0000E+00  0.0000E+00
  0.8081E-04  0.2674E-03  0.0000E+00  0.0000E+00
  0.8153E-04  0.2695E-03  0.0000E+00  0.0000E+00
  0.8225E-04  0.2716E-03  0.0000E+00  0.0000E+00
  0.8297E-04  0.2737E-03  0.0000E+00  0.0000E+00
  0.8369E-04  0.2758E-03  0.0000E+00  0.0000E+00
  0.8442E-04  0.2780E-03  0.0000E+00  0.0000E+00
  0.8514E-04  0.2801E-03  0.0000E+00  0.0000E+00
  0.8586E-04  0.2822E-03  0.0000E+00  0.0000E+00
  0.8658E-04  0.2844E-03  0.0000E+00  0.0000E+00
  0.8730E-04  0.2865E-03  0.0000E+00  0.0000E+00
  0.8802E-04  0.2887E-03  0.0000E+00  0.0000E+00
  0.8874E-04  0.2909E-03  0.0000E+00  0.0000E+00
  0.8947E-04  0.2930E-03  0.0000E+00  0.0000E+00
  0.9019E-04  0.2952E-03  0.0000E+00  0.0000E+00
  0.9091E-04  0.2974E-03  0.0000E+00  0.0000E+00
  0.9163E-04  0.2996E-03  0.0000E+00  0.0000E+00
  0.9235E-04  0.3018E-03  0.0000E+00  0.0000E+00
  0.9307E-04  0.3040E-03  0.0000E+00  0.0000E+00
  0.9380E-04  0.3062E-03  0.0000E+00  0.0000E+00
  0.9452E-04  0.3085E-03  0.0000E+00  0.0000E+00
  0.9524E-04  0.3107E-03  0.0000E+00  0.0000E+00
  0.9596E-04  0.3130E-03  0.0000E+00  0.0000E+00
  0.9668E-04  0.3152E-03  0.0000E+00  0.0000E+00
  0.9740E-04  0.3175E-03  0.0000E+00  0.0000E+00
  0.9812E-04  0.3198E-03  0.0000E+00  0.0000E+00
  0.9885E-04  0.3221E-03  0.0000E+00  0.0000E+00
  0.9957E-04  0.3245E-03  0.0000E+00  0.0000E+00
  0.1003E-03  0.3268E-03  0.0000E+00  0.0000E+00
  0.1010E-03  0.3292E-03  0.0000E+00  0.0000E+00
  0.1017E-03  0.3316E-03  0.0000E+00  0.0000E+00
  0.1025E-03  0.3340E-03  0.0000E+00  0.0000E+00
  0.1032E-03  0.3364E-03  0.0000E+00  0.0000E+00
  0.1039E-03  0.3389E-03  0.0000E+00  0.0000E+00
  0.1046E-03  0.3414E-03  0.0000E+00  0.0000E+00
  0.1053E-03  0.3439E-03  0.0000E+00  0.0000E+00
  0.1061E-03  0.3464E-03  0.0000E+00  0.0000E+00
  0.1068E-03  0.3490E-03  0.0000E+00  0.0000E+00
  0.1075E-03  0.3515E-03  0.0000E+00  0.0000E+00
  0.1082E-03  0.3541E-03  0.0000E+00  0.0000E+00
  0.1089E-03  0.3568E-03  0.0000E+00  0.0000E+00
  0.1097E-03  0.3594E-03  0.0000E+00  0.0000E+00
  0.1104E-03  0.3621E-03  0.0000E+00  0.0000E+00
  0.1111E-03  0.3648E-03  0.0000E+00  0.0000E+00
  0.1118E-03  0.3676E-03  0.0000E+00  0.0000E+00
  0.1126E-03  0.3703E-03  0.0000E+00  0.0000E+00
  0.1133E-03  0.3731E-03  0.0000E+00  0.0000E+00
  0.1140E-03  0.3760E-03  0.0000E+00  0.0000E+00
  0.1147E-03  0.3788E-03  0.0000E+00  0.0000E+00
  0.1154E-03  0.3817E-03  0.0000E+00  0.0000E+00
  0.1162E-03  0.3846E-03  0.0000E+00  0.0000E+00
  0.1169E-03  0.3876E-03  0.0000E+00  0.0000E+00
  0.1176E-03  0.3905E-03  0.0000E+00  0.0000E+00
  0.1183E-03  0.3935E-03  0.0000E+00  0.0000E+00
  0.1190E-03  0.3966E-03  0.0000E+00  0.0000E+00
  0.1198E-03  0.3996E-03  0.0000E+00  0.0000E+00
  0.1205E-03  0.4027E-03  0.0000E+00  0.0000E+00
  0.1212E-03  0.4058E-03  0.0000E+00  0.0000E+00
  0.1219E-03  0.4089E-03  0.0000E+00  0.0000E+00
  0.1227E-03  0.4120E-03  0.0000E+00  0.0000E+00
  0.1234E-03  0.4152E-03  0.0000E+00  0.0000E+00
  0.1241E-03  0.4183E-03  0.0000E+00  0.0000E+00
  0.1248E-03  0.4215E-03  0.0000E+00  0.0000E+00
  0.1255E-03  0.4246E-03  0.0000E+00  0.0000E+00
  0.1263E-03  0.4278E-03  0.0000E+00  0.0000E+00
  0.1270E-03  0.4310E-03  0.0000E+00  0.0000E+00
  0.1277E-03  0.4342E-03  0.0000E+00  0.0000E+00
  0.1284E-03  0.4373E-03  0.0000E+00  0.0000E+00
  0.1291E-03  0.4405E-03  0.0000E+00  0.0000E+00
  0.1299E-03  0.4437E-03  0.0000E+00  0.0000E+00
  0.1306E-03  0.4468E-03  0.0000E+00  0.0000E+00
  0.1313E-03  0.4500E-03  0.0000E+00  0.0000E+00
  0.1320E-03  0.4531E-03  0.0000E+00  0.0000E+00
  0.1328E-03  0.4563E-03  0.0000E+00  0.0000E+00
  0.1335E-03  0.4594E-03  0.0000E+00  0.0000E+00
  0.1342E-03  0.4625E-03  0.0000E+00  0.0000E+00
  0.1349E-03  0.4656E-03  0.0000E+00  0.0000E+00
  0.1356E-03  0.4687E-03  0.0000E+00  0.0000E+00
  0.1364E-03  0.4718E-03  0.0000E+00  0.0000E+00
  0.1371E-03  0.4749E-03  0.0000E+00  0.0000E+00
  0.1378E-03  0.4779E-03  0.0000E+00  0.0000E+00
  0.1385E-03  0.4810E-03  0.0000E+00  0.0000E+00
  0.1392E-03  0.4840E-03  0.0000E+00  0.0000E+00
  0.1400E-03  0.4870E-03  0.0000E+00  0.0000E+00
  0.1407E-03  0.4899E-03  0.0000E+00  0.0000E+00
  0.1414E-03  0.4929E-03  0.0000E+00  0.0000E+00
  0.1421E-03  0.4958E-03  0.0000E+00  0.0000E+00
  0.1429E-03  0.4987E-03  0.0000E+00  0.0000E+00
  0.1436E-03  0.5016E-03  0.0000E+00  0.0000E+00
  0.1443E-03  0.5045E-03  0.0000E+00  0.0000E+00
  0.1450E-03  0.5073E-03  0.0000E+00  0.0000E+00
  0.1457E-03  0.5101E-03  0.0000E+00  0.0000E+00
  0.1465E-03  0.5129E-03  0.0000E+00  0.0000E+00
  0.1472E-03  0.5156E-03  0.0000E+00  0.0000E+00
  0.1479E-03  0.5183E-03  0.0000E+00  0.0000E+00
  0.1486E-03  0.5210E-03  0.0000E+00  0.0000E+00
  0.1494E-03  0.5237E-03  0.0000E+00  0.0000E+00
  0.1501E-03  0.5263E-03  0.0000E+00  0.0000E+00
  0.1508E-03  0.5289E-03  0.0000E+00  0.0000E+00
  0.1515E-03  0.5315E-03  0.0000E+00  0.0000E+00
  0.1522E-03  0.5340E-03  0.0000E+00  0.0000E+00
  0.1530E-03  0.5365E-03  0.0000E+00  0.0000E+00
  0.1537E-03  0.5390E-03  0.0000E+00  0.0000E+00
  0.1544E-03  0.5414E-03  0.0000E+00  0.0000E+00
  0.1551E-03  0.5439E-03  0.0000E+00  0.0000E+00
  0.1558E-03  0.5463E-03  0.0000E+00  0.0000E+00
  0.1566E-03  0.5486E-03  0.0000E+00  0.0000E+00
  0.1573E-03  0.5510E-03  0.0000E+00  0.0000E+00
  0.1580E-03  0.5533E-03  0.0000E+00  0.0000E+00
  0.1587E-03  0.5556E-03  0.0000E+00  0.0000E+00
  0.1595E-03  0.5579E-03  0.0000E+00  0.0000E+00
  0.1602E-03  0.5602E-03  0.0000E+00  0.0000E+00
  0.1609E-03  0.5624E-03  0.0000E+00  0.0000E+00
  0.1616E-03  0.5646E-03  0.0000E+00  0.0000E+00
  0.1623E-03  0.5668E-03  0.0000E+00  0.0000E+00
  0.1631E-03  0.5690E-03  0.0000E+00  0.0000E+00
  0.1638E-03  0.5712E-03  0.0000E+00  0.0000E+00
  0.1645E-03  0.5733E-03  0.0000E+00  0.0000E+00
  0.1652E-03  0.5754E-03  0.0000E+00  0.0000E+00
  0.1659E-03  0.5775E-03  0.0000E+00  0.0000E+00
  0.1667E-03  0.5796E-03  0.0000E+00  0.0000E+00
  0.1674E-03  0.5817E-03  0.0000E+00  0.0000E+00
  0.1681E-03  0.5838E-03  0.0000E+00  0.0000E+00
  0.1688E-03  0.5858E-03  0.0000E+00  0.0000E+00
  0.1696E-03  0.5879E-03  0.0000E+00  0.0000E+00
  0.1703E-03  0.5899E-03  0.0000E+00  0.0000E+00
  0.1710E-03  0.5919E-03  0.0000E+00  0.0000E+00
  0.1717E-03  0.5940E-03  0.0000E+00  0.0000E+00
  0.1724E-03  0.5960E-03  0.0000E+00  0.0000E+00
  0.1732E-03  0.5980E-03  0.0000E+00  0.0000E+00
  0.1739E-03  0.5999E-03  0.0000E+00  0.0000E+00
  0.1746E-03  0.6019E-03  0.0000E+00  0.0000E+00
  0.1753E-03  0.6039E-03  0.0000E+00  0.0000E+00
  0.1760E-03  0.6059E-03  0.0000E+00  0.0000E+00
  0.1768E-03  0.6068E-03  0.0000E+00  0.0000E+00
  0.1775E-03  0.6078E-03  0.0000E+00  0.0000E+00
  0.1782E-03  0.6088E-03  0.0000E+00  0.0000E+00
  0.1789E-03  0.6108E-03  0.0000E+00  0.0000E+00
  0.1797E-03  0.6127E-03  0.0000E+00  0.0000E+00
  0.1804E-03  0.6147E-03  0.0000E+00  0.0000E+00
  0.1811E-03  0.6167E-03  0.0000E+00  0.0000E+00
  0.1818E-03  0.6187E-03  0.0000E+00  0.0000E+00
  0.1825E-03  0.6207E-03  0.0000E+00  0.0000E+00
  0.1833E-03  0.6227E-03  0.0000E+00  0.0000E+00
  0.1840E-03  0.6247E-03  0.0000E+00  0.0000E+00
  0.1847E-03  0.6267E-03  0.0000E+00  0.0000E+00
  0.1854E-03  0.6287E-03  0.0000E+00  0.0000E+00
  0.1861E-03  0.6307E-03  0.0000E+00  0.0000E+00
  0.1869E-03  0.6328E-03  0.0000E+00  0.0000E+00
  0.1876E-03  0.6348E-03  0.0000E+00  0.0000E+00
  0.1883E-03  0.6369E-03  0.0000E+00  0.0000E+00
  0.1890E-03  0.6390E-03  0.0000E+00  0.0000E+00
  0.1898E-03  0.6410E-03  0.0000E+00  0.0000E+00
  0.1905E-03  0.6431E-03  0.0000E+00  0.0000E+00
  0.1912E-03  0.6453E-03  0.0000E+00  0.0000E+00
  0.1919E-03  0.6474E-03  0.0000E+00  0.0000E+00
  0.1926E-03  0.6495E-03  0.0000E+00  0.0000E+00
  0.1934E-03  0.6517E-03  0.0000E+00  0.0000E+00
  0.1941E-03  0.6539E-03  0.0000E+00  0.0000E+00
  0.1948E-03  0.6560E-03  0.0000E+00  0.0000E+00
  0.1955E-03  0.6583E-03  0.0000E+00  0.0000E+00
  0.1962E-03  0.6605E-03  0.0000E+00  0.0000E+00
  0.1970E-03  0.6627E-03  0.0000E+00  0.0000E+00
  0.1977E-03  0.6650E-03  0.0000E+00  0.0000E+00
  0.1984E-03  0.6673E-03  0.0000E+00  0.0000E+00
  0.1991E-03  0.6696E-03  0.0000E+00  0.0000E+00
  0.1999E-03  0.6719E-03  0.0000E+00  0.0000E+00
  0.2006E-03  0.6742E-03  0.0000E+00  0.0000E+00
  0.2013E-03  0.6766E-03  0.0000E+00  0.0000E+00
  0.2020E-03  0.6790E-03  0.0000E+00  0.0000E+00
  0.2027E-03  0.6813E-03  0.0000E+00  0.0000E+00
  0.2035E-03  0.6838E-03  0.0000E+00  0.0000E+00
  0.2042E-03  0.6862E-03  0.0000E+00  0.0000E+00
  0.2049E-03  0.6887E-03  0.0000E+00  0.0000E+00
  0.2056E-03  0.6911E-03  0.0000E+00  0.0000E+00
  0.2063E-03  0.6936E-03  0.0000E+00  0.0000E+00
  0.2071E-03  0.6961E-03  0.0000E+00  0.0000E+00
  0.2078E-03  0.6987E-03  0.0000E+00  0.0000E+00
  0.2085E-03  0.7012E-03  0.0000E+00  0.0000E+00
  0.2092E-03  0.7038E-03  0.0000E+00  0.0000E+00
  0.2100E-03  0.7064E-03  0.0000E+00  0.0000E+00
  0.2107E-03  0.7090E-03  0.0000E+00  0.0000E+00
  0.2114E-03  0.7117E-03  0.0000E+00  0.0000E+00
  0.2121E-03  0.7143E-03  0.0000E+00  0.0000E+00
  0.2128E-03  0.7170E-03  0.0000E+00  0.0000E+00
  0.2136E-03  0.7197E-03  0.0000E+00  0.0000E+00
  0.2143E-03  0.7224E-03  0.0000E+00  0.0000E+00
  0.2150E-03  0.7251E-03  0.0000E+00  0.0000E+00
  0.2157E-03  0.7278E-03  0.0000E+00  0.0000E+00
  0.2165E-03  0.7306E-03  0.0000E+00  0.0000E+00
  0.2172E-03  0.7333E-03  0.0000E+00  0.0000E+00
  0.2179E-03  0.7361E-03  0.0000E+00  0.0000E+00
  0.2186E-03  0.7389E-03  0.0000E+00  0.0000E+00
  0.2193E-03  0.7417E-03  0.0000E+00  0.0000E+00
  0.2201E-03  0.7445E-03  0.0000E+00  0.0000E+00
  0.2208E-03  0.7474E-03  0.0000E+00  0.0000E+00
  0.2215E-03  0.7502E-03  0.0000E+00  0.0000E+00
  0.2222E-03  0.7531E-03  0.0000E+00  0.0000E+00
  0.2229E-03  0.7559E-03  0.0000E+00  0.0000E+00
  0.2237E-03  0.7588E-03  0.0000E+00  0.0000E+00
  0.2244E-03  0.7617E-03  0.0000E+00  0.0000E+00
  0.2251E-03  0.7646E-03  0.0000E+00  0.0000E+00
  0.2258E-03  0.7675E-03  0.0000E+00  0.0000E+00
  0.2266E-03  0.7704E-03  0.0000E+00  0.0000E+00
  0.2273E-03  0.7733E-03  0.0000E+00  0.0000E+00
  0.2280E-03  0.7762E-03  0.0000E+00  0.0000E+00
  0.2287E-03  0.7792E-03  0.0000E+00  0.0000E+00
  0.2294E-03  0.7821E-03  0.0000E+00  0.0000E+00
  0.2302E-03  0.7851E-03  0.0000E+00  0.0000E+00
  0.2309E-03  0.7880E-03  0.0000E+00  0.0000E+00
  0.2316E-03  0.7910E-03  0.0000E+00  0.0000E+00
  0.2323E-03  0.7939E-03  0.0000E+00  0.0000E+00
  0.2330E-03  0.7969E-03  0.0000E+00  0.0000E+00
  0.2338E-03  0.7999E-03  0.0000E+00  0.0000E+00
  0.2345E-03  0.8029E-03  0.0000E+00  0.0000E+00
  0.2352E-03  0.8059E-03  0.0000E+00  0.0000E+00
  0.2359E-03  0.8088E-03  0.0000E+00  0.0000E+00
  0.2367E-03  0.8118E-03  0.0000E+00  0.0000E+00
  0.2374E-03  0.8148E-03  0.0000E+00  0.0000E+00
  0.2381E-03  0.8178E-03  0.0000E+00  0.0000E+00
  0.2388E-03  0.8208E-03  0.0000E+00  0.0000E+00
  0.2395E-03  0.8237E-03  0.0000E+00  0.0000E+00
  0.2403E-03  0.8267E-03  0.0000E+00  0.0000E+00
  0.2410E-03  0.8297E-03  0.0000E+00  0.0000E+00
  0.2417E-03  0.8327E-03  0.0000E+00  0.0000E+00
  0.2424E-03  0.8356E-03  0.0000E+00  0.0000E+00
  0.2431E-03  0.8386E-03  0.0000E+00  0.0000E+00
  0.2439E-03  0.8415E-03  0.0000E+00  0.0000E+00
  0.2446E-03  0.8445E-03  0.0000E+00  0.0000E+00
  0.2453E-03  0.8474E-03  0.0000E+00  0.0000E+00
  0.2460E-03  0.8503E-03  0.0000E+00  0.0000E+00
  0.2468E-03  0.8532E-03  0.0000E+00  0.0000E+00
  0.2475E-03  0.8561E-03  0.0000E+00  0.0000E+00
  0.2482E-03  0.8590E-03  0.0000E+00  0.0000E+00
  0.2489E-03  0.8619E-03  0.0000E+00  0.0000E+00
  0.2496E-03  0.8648E-03  0.0000E+00  0.0000E+00
  0.2504E-03  0.8676E-03  0.0000E+00  0.0000E+00
  0.2511E-03  0.8704E-03  0.0000E+00  0.0000E+00
  0.2518E-03  0.8733E-03  0.0000E+00  0.0000E+00
  0.2525E-03  0.8761E-03  0.0000E+00  0.0000E+00
  0.2532E-03  0.8789E-03  0.0000E+00  0.0000E+00
  0.2540E-03  0.8816E-03  0.0000E+00  0.0000E+00
  0.2547E-03  0.8844E-03  0.0000E+00  0.0000E+00
  0.2554E-03  0.8871E-03  0.0000E+00  0.0000E+00
  0.2561E-03  0.8899E-03  0.0000E+00  0.0000E+00
  0.2569E-03  0.8926E-03  0.0000E+00  0.0000E+00
  0.2576E-03  0.8953E-03  0.0000E+00  0.0000E+00
  0.2583E-03  0.8979E-03  0.0000E+00  0.0000E+00
  0.2590E-03  0.9006E-03  0.0000E+00  0.0000E+00
  0.2597E-03  0.9032E-03  0.0000E+00  0.0000E+00
  0.2605E-03  0.9058E-03  0.0000E+00  0.0000E+00
  0.2612E-03  0.9084E-03  0.0000E+00  0.0000E+00
  0.2619E-03  0.9110E-03  0.0000E+00  0.0000E+00
  0.2626E-03  0.9135E-03  0.0000E+00  0.0000E+00
  0.2633E-03  0.9160E-03  0.0000E+00  0.0000E+00
  0.2641E-03  0.9185E-03  0.0000E+00  0.0000E+00
  0.2648E-03  0.9209E-03  0.0000E+00  0.0000E+00
  0.2655E-03  0.9234E-03  0.0000E+00  0.0000E+00
  0.2662E-03  0.9257E-03  0.0000E+00  0.0000E+00
  0.2670E-03  0.9281E-03  0.0000E+00  0.0000E+00
  0.2677E-03  0.9305E-03  0.0000E+00  0.0000E+00
  0.2684E-03  0.9328E-03  0.0000E+00  0.0000E+00
  0.2691E-03  0.9351E-03  0.0000E+00  0.0000E+00
  0.2698E-03  0.9373E-03  0.0000E+00  0.0000E+00
  0.2706E-03  0.9396E-03  0.0000E+00  0.0000E+00
  0.2713E-03  0.9418E-03  0.0000E+00  0.0000E+00
  0.2720E-03  0.9440E-03  0.0000E+00  0.0000E+00
  0.2727E-03  0.9462E-03  0.0000E+00  0.0000E+00
  0.2734E-03  0.9483E-03  0.0000E+00  0.0000E+00
  0.2742E-03  0.9504E-03  0.0000E+00  0.0000E+00
  0.2749E-03  0.9526E-03  0.0000E+00  0.0000E+00
  0.2756E-03  0.9547E-03  0.0000E+00  0.0000E+00
  0.2763E-03  0.9567E-03  0.0000E+00  0.0000E+00
  0.2771E-03  0.9588E-03  0.0000E+00  0.0000E+00
  0.2778E-03  0.9609E-03  0.0000E+00  0.0000E+00
  0.2785E-03  0.9629E-03  0.0000E+00  0.0000E+00
  0.2792E-03  0.9650E-03  0.0000E+00  0.0000E+00
  0.2799E-03  0.9670E-03  0.0000E+00  0.0000E+00
  0.2807E-03  0.9690E-03  0.0000E+00  0.0000E+00
  0.2814E-03  0.9710E-03  0.0000E+00  0.0000E+00
  0.2821E-03  0.9730E-03  0.0000E+00  0.0000E+00
  0.2828E-03  0.9750E-03  0.0000E+00  0.0000E+00
  0.2835E-03  0.9770E-03  0.0000E+00  0.0000E+00
  0.2843E-03  0.9790E-03  0.0000E+00  0.0000E+00
  0.2850E-03  0.9810E-03  0.0000E+00  0.0000E+00
  0.2857E-03  0.9830E-03  0.0000E+00  0.0000E+00
  0.2864E-03  0.9839E-03  0.0000E+00  0.0000E+00
  0.2872E-03  0.9849E-03  0.0000E+00  0.0000E+00
  0.2879E-03  0.9859E-03  0.0000E+00  0.0000E+00
  0.2886E-03  0.9869E-03  0.0000E+00  0.0000E+00
  0.2893E-03  0.9889E-03  0.0000E+00  0.0000E+00
  0.2900E-03  0.9908E-03  0.0000E+00  0.0000E+00
  0.2908E-03  0.9928E-03  0.0000E+00  0.0000E+00
  0.2915E-03  0.9948E-03  0.0000E+00  0.0000E+00
  0.2922E-03  0.9968E-03  0.0000E+00  0.0000E+00
  0.2929E-03  0.9988E-03  0.0000E+00  0.0000E+00
  0.2937E-03  0.1001E-02  0.0000E+00  0.0000E+00
  0.2944E-03  0.1003E-02  0.0000E+00  0.0000E+00
  0.2951E-03  0.1005E-02  0.0000E+00  0.0000E+00
  0.2958E-03  0.1007E-02  0.0000E+00  0.0000E+00
  0.2965E-03  0.1009E-02  0.0000E+00  0.0000E+00
  0.2973E-03  0.1011E-02  0.0000E+00  0.0000E+00
  0.2980E-03  0.1013E-02  0.0000E+00  0.0000E+00
  0.2987E-03  0.1015E-02  0.0000E+00  0.0000E+00
  0.2994E-03  0.1017E-02  0.0000E+00  0.0000E+00
  0.3001E-03  0.1019E-02  0.0000E+00  0.0000E+00
  0.3009E-03  0.1021E-02  0.0000E+00  0.0000E+00
  0.3016E-03  0.1023E-02  0.0000E+00  0.0000E+00
  0.3023E-03  0.1025E-02  0.0000E+00  0.0000E+00
  0.3030E-03  0.1027E-02  0.0000E+00  0.0000E+00
  0.3038E-03  0.1030E-02  0.0000E+00  0.0000E+00
  0.3045E-03  0.1032E-02  0.0000E+00  0.0000E+00
  0.3052E-03  0.1034E-02  0.0000E+00  0.0000E+00
  0.3059E-03  0.1036E-02  0.0000E+00  0.0000E+00
